language,wals,metric,algorithm,value,run_id
KARAJÁ,jva,del-words,gzip,0.9257423070695544,6
KARAJÁ,jva,del-words,gzip,0.922118476140543,7
KARAJÁ,jva,del-words,gzip,0.9223266536619968,8
KARAJÁ,jva,del-words,gzip,0.923683662690733,9
KASHINAWA,csh,del-words,gzip,0.9386095480123434,0
KASHINAWA,csh,del-words,gzip,0.9383372662915229,1
KASHINAWA,csh,del-words,gzip,0.9379560718823743,2
KASHINAWA,csh,del-words,gzip,0.9386579536516004,3
KASHINAWA,csh,del-words,gzip,0.9375022690143402,4
KASHINAWA,csh,del-words,gzip,0.9386277001270648,5
KASHINAWA,csh,del-words,gzip,0.9380649845707025,6
KASHINAWA,csh,del-words,gzip,0.9386761057663218,7
KASHINAWA,csh,del-words,gzip,0.9378592606038604,8
KASHINAWA,csh,del-words,gzip,0.935802020935439,9
KAYABÍ,kyz,del-words,gzip,0.9607728024763836,0
KAYABÍ,kyz,del-words,gzip,0.961879024002096,1
KAYABÍ,kyz,del-words,gzip,0.9623787644281854,2
KAYABÍ,kyz,del-words,gzip,0.9616898018990137,3
KAYABÍ,kyz,del-words,gzip,0.962791171575929,4
KAYABÍ,kyz,del-words,gzip,0.9616703945038256,5
KAYABÍ,kyz,del-words,gzip,0.9612094688681122,6
KAYABÍ,kyz,del-words,gzip,0.9643922816789338,7
KAYABÍ,kyz,del-words,gzip,0.9635529118370555,8
KAYABÍ,kyz,del-words,gzip,0.9634558748611158,9
KAYAPÓ,kyp,del-words,gzip,0.9766545450856879,0
KAYAPÓ,kyp,del-words,gzip,0.975062002647475,1
KAYAPÓ,kyp,del-words,gzip,0.9745903260654566,2
KAYAPÓ,kyp,del-words,gzip,0.9751228641419291,3
KAYAPÓ,kyp,del-words,gzip,0.9739614239560985,4
KAYAPÓ,kyp,del-words,gzip,0.9759242071522399,5
KAYAPÓ,kyp,del-words,gzip,0.97582277132815,6
KAYAPÓ,kyp,del-words,gzip,0.9755235356470845,7
KAYAPÓ,kyp,del-words,gzip,0.975072146229884,8
KAYAPÓ,kyp,del-words,gzip,0.9756959765480375,9
KUBEO,cub,del-words,gzip,0.9483170242019456,0
KUBEO,cub,del-words,gzip,0.9466947402332178,1
KUBEO,cub,del-words,gzip,0.9482364852815123,2
KUBEO,cub,del-words,gzip,0.9488232688446692,3
KUBEO,cub,del-words,gzip,0.9475634100178911,4
KUBEO,cub,del-words,gzip,0.9473275460366222,5
KUBEO,cub,del-words,gzip,0.948610415983524,6
KUBEO,cub,del-words,gzip,0.946194248370525,7
KUBEO,cub,del-words,gzip,0.9484838548228431,8
KUBEO,cub,del-words,gzip,0.9482249797214504,9
MACUSHI,mac,del-words,gzip,0.9446609788953749,0
MACUSHI,mac,del-words,gzip,0.9441041760215536,1
MACUSHI,mac,del-words,gzip,0.9437509354886993,2
MACUSHI,mac,del-words,gzip,0.9437629097440503,3
MACUSHI,mac,del-words,gzip,0.9415117497380632,4
MACUSHI,mac,del-words,gzip,0.9425175871875467,5
MACUSHI,mac,del-words,gzip,0.9456548420895076,6
MACUSHI,mac,del-words,gzip,0.944433468043706,7
MACUSHI,mac,del-words,gzip,0.9441341116599311,8
MACUSHI,mac,del-words,gzip,0.9438946265529112,9
MAKUNA,mcn,del-words,gzip,0.9639401000830902,0
MAKUNA,mcn,del-words,gzip,0.9626156546945966,1
MAKUNA,mcn,del-words,gzip,0.9614348991359868,2
MAKUNA,mcn,del-words,gzip,0.9628655500509162,3
MAKUNA,mcn,del-words,gzip,0.9630529715681558,4
MAKUNA,mcn,del-words,gzip,0.9637276890302185,5
MAKUNA,mcn,del-words,gzip,0.9634652989060831,6
MAKUNA,mcn,del-words,gzip,0.9648834550531965,7
MAKUNA,mcn,del-words,gzip,0.9652208137842279,8
MAKUNA,mcn,del-words,gzip,0.9638276471727464,9
MATSÉS,myr,del-words,gzip,0.9499243911071072,0
MATSÉS,myr,del-words,gzip,0.947466297738168,1
MATSÉS,myr,del-words,gzip,0.950162478684727,2
MATSÉS,myr,del-words,gzip,0.9491329107815064,3
MATSÉS,myr,del-words,gzip,0.9504649142562981,4
MATSÉS,myr,del-words,gzip,0.9492809111675944,5
MATSÉS,myr,del-words,gzip,0.9492423023712235,6
MATSÉS,myr,del-words,gzip,0.9512370901837135,7
MATSÉS,myr,del-words,gzip,0.949113606383321,8
MATSÉS,myr,del-words,gzip,0.9498471735143657,9
MAXAKALI,max,del-words,gzip,0.9694650408964567,0
MAXAKALI,max,del-words,gzip,0.9668288720223637,1
MAXAKALI,max,del-words,gzip,0.9657935186881277,2
MAXAKALI,max,del-words,gzip,0.9669961214071249,3
MAXAKALI,max,del-words,gzip,0.9693933625887019,4
MAXAKALI,max,del-words,gzip,0.9672748703817268,5
MAXAKALI,max,del-words,gzip,0.9667731222274433,6
MAXAKALI,max,del-words,gzip,0.9676651189461696,7
MAXAKALI,max,del-words,gzip,0.969234077460358,8
MAXAKALI,max,del-words,gzip,0.9682465096646251,9
MUNDURUKÚ,muu,del-words,gzip,0.9561345246414813,0
MUNDURUKÚ,muu,del-words,gzip,0.9568680223861201,1
MUNDURUKÚ,muu,del-words,gzip,0.9559092773025765,2
MUNDURUKÚ,muu,del-words,gzip,0.9588143904171696,3
MUNDURUKÚ,muu,del-words,gzip,0.9534026787106611,4
MUNDURUKÚ,muu,del-words,gzip,0.9544480573860913,5
MUNDURUKÚ,muu,del-words,gzip,0.9577516850233622,6
MUNDURUKÚ,muu,del-words,gzip,0.9567409597846867,7
MUNDURUKÚ,muu,del-words,gzip,0.9558053169923127,8
MUNDURUKÚ,muu,del-words,gzip,0.9563020162524618,9
NADEB,nad,del-words,gzip,0.9918051371748777,0
NADEB,nad,del-words,gzip,0.9903216402681955,1
NADEB,nad,del-words,gzip,0.98965439056781,2
NADEB,nad,del-words,gzip,0.989842256988307,3
NADEB,nad,del-words,gzip,0.9917662682602921,4
NADEB,nad,del-words,gzip,0.992051306967253,5
NADEB,nad,del-words,gzip,0.9907103294140511,6
NADEB,nad,del-words,gzip,0.9915913581446572,7
NADEB,nad,del-words,gzip,0.992491821332556,8
NADEB,nad,del-words,gzip,0.9903734654876429,9
NAMBIKUÁRA,nmb,del-words,gzip,0.9205136226869957,0
NAMBIKUÁRA,nmb,del-words,gzip,0.9191426126482577,1
NAMBIKUÁRA,nmb,del-words,gzip,0.9197959127338309,2
NAMBIKUÁRA,nmb,del-words,gzip,0.9197821106193469,3
NAMBIKUÁRA,nmb,del-words,gzip,0.9210197002180734,4
NAMBIKUÁRA,nmb,del-words,gzip,0.9202927888552527,5
NAMBIKUÁRA,nmb,del-words,gzip,0.9195060683296681,6
NAMBIKUÁRA,nmb,del-words,gzip,0.9182408745019737,7
NAMBIKUÁRA,nmb,del-words,gzip,0.9190183936179023,8
NAMBIKUÁRA,nmb,del-words,gzip,0.9195474746731199,9
NHEENGATU,[yrl],del-words,gzip,0.9442476051215717,0
NHEENGATU,[yrl],del-words,gzip,0.9435821007442401,1
NHEENGATU,[yrl],del-words,gzip,0.9433477682170107,2
NHEENGATU,[yrl],del-words,gzip,0.9401889657499578,3
NHEENGATU,[yrl],del-words,gzip,0.9420355060645258,4
NHEENGATU,[yrl],del-words,gzip,0.9434696211311699,5
NHEENGATU,[yrl],del-words,gzip,0.9415293478057102,6
NHEENGATU,[yrl],del-words,gzip,0.9433946347224565,7
NHEENGATU,[yrl],del-words,gzip,0.9427947434527492,8
NHEENGATU,[yrl],del-words,gzip,0.9441257522074125,9
PALIKÚR,plk,del-words,gzip,0.9514842762921492,0
PALIKÚR,plk,del-words,gzip,0.9518204263309803,1
PALIKÚR,plk,del-words,gzip,0.9512002874662401,2
PALIKÚR,plk,del-words,gzip,0.9533331015057204,3
PALIKÚR,plk,del-words,gzip,0.9526202315957853,4
PALIKÚR,plk,del-words,gzip,0.9529216074926684,5
PALIKÚR,plk,del-words,gzip,0.9493282794913702,6
PALIKÚR,plk,del-words,gzip,0.953286735983123,7
PALIKÚR,plk,del-words,gzip,0.9534490153122138,8
PALIKÚR,plk,del-words,gzip,0.9542140464350709,9
PARECÍS,pex,del-words,gzip,0.9341509848429377,0
PARECÍS,pex,del-words,gzip,0.935366478728857,1
PARECÍS,pex,del-words,gzip,0.9362597935124845,2
PARECÍS,pex,del-words,gzip,0.9364794610822289,3
PARECÍS,pex,del-words,gzip,0.9341729515999121,4
PARECÍS,pex,del-words,gzip,0.9345610309731274,5
PARECÍS,pex,del-words,gzip,0.9348246320568206,6
PARECÍS,pex,del-words,gzip,0.9371164970344878,7
PARECÍS,pex,del-words,gzip,0.934773376290547,8
PARECÍS,pex,del-words,gzip,0.9363842718020063,9
PAUMARÍ,pau,del-words,gzip,0.9498945147679325,0
PAUMARÍ,pau,del-words,gzip,0.950272769893023,1
PAUMARÍ,pau,del-words,gzip,0.9477794825896092,2
PAUMARÍ,pau,del-words,gzip,0.9501235988577761,3
PAUMARÍ,pau,del-words,gzip,0.9487384392447683,4
PAUMARÍ,pau,del-words,gzip,0.9484134594894088,5
PAUMARÍ,pau,del-words,gzip,0.9493990538294336,6
PAUMARÍ,pau,del-words,gzip,0.9499051698418787,7
PAUMARÍ,pau,del-words,gzip,0.9490580914631548,8
PAUMARÍ,pau,del-words,gzip,0.9490847291480203,9
PIRATAPÚYA,prt,del-words,gzip,0.9605896780655683,0
PIRATAPÚYA,prt,del-words,gzip,0.9615848882154276,1
PIRATAPÚYA,prt,del-words,gzip,0.9593312187792945,2
PIRATAPÚYA,prt,del-words,gzip,0.9621370693308335,3
PIRATAPÚYA,prt,del-words,gzip,0.9597870892350365,4
PIRATAPÚYA,prt,del-words,gzip,0.9593376394899388,5
PIRATAPÚYA,prt,del-words,gzip,0.9598191927882578,6
PIRATAPÚYA,prt,del-words,gzip,0.9612959562364363,7
PIRATAPÚYA,prt,del-words,gzip,0.9602172768482016,8
PIRATAPÚYA,prt,del-words,gzip,0.9587405134000231,9
PORTUGUESE,por,del-words,gzip,0.9371161735327245,0
PORTUGUESE,por,del-words,gzip,0.9390974785632661,1
PORTUGUESE,por,del-words,gzip,0.9379382918026588,2
PORTUGUESE,por,del-words,gzip,0.940363540698965,3
PORTUGUESE,por,del-words,gzip,0.9398045002754096,4
PORTUGUESE,por,del-words,gzip,0.938448005130018,5
PORTUGUESE,por,del-words,gzip,0.9394263258712399,6
PORTUGUESE,por,del-words,gzip,0.9368037685901494,7
PORTUGUESE,por,del-words,gzip,0.9395907495252267,8
PORTUGUESE,por,del-words,gzip,0.9371161735327245,9
RIKBAKTSA,rik,del-words,gzip,0.9484595909310728,0
RIKBAKTSA,rik,del-words,gzip,0.9464000227576593,1
RIKBAKTSA,rik,del-words,gzip,0.9452336927147043,2
RIKBAKTSA,rik,del-words,gzip,0.9451654197365801,3
RIKBAKTSA,rik,del-words,gzip,0.9472420561545245,4
RIKBAKTSA,rik,del-words,gzip,0.9468153500412483,5
RIKBAKTSA,rik,del-words,gzip,0.9493186925724689,6
RIKBAKTSA,rik,del-words,gzip,0.9471567149318693,7
RIKBAKTSA,rik,del-words,gzip,0.9464682957357836,8
RIKBAKTSA,rik,del-words,gzip,0.9479589224248286,9
SANUMÁ,snm,del-words,gzip,1.0014960861318158,0
SANUMÁ,snm,del-words,gzip,0.9986802383051482,1
SANUMÁ,snm,del-words,gzip,1.0005770617937004,2
SANUMÁ,snm,del-words,gzip,1.0017792738639095,3
SANUMÁ,snm,del-words,gzip,0.9999038230343833,4
SANUMÁ,snm,del-words,gzip,1.0024151104699313,5
SANUMÁ,snm,del-words,gzip,1.0019449119713606,6
SANUMÁ,snm,del-words,gzip,1.003083006064492,7
SANUMÁ,snm,del-words,gzip,1.0028265341561806,8
SANUMÁ,snm,del-words,gzip,1.0013251048596084,9
SATERÉ-MAWÉ,[mav],del-words,gzip,0.950509140739631,0
SATERÉ-MAWÉ,[mav],del-words,gzip,0.9501566417420501,1
SATERÉ-MAWÉ,[mav],del-words,gzip,0.9497027992826645,2
SATERÉ-MAWÉ,[mav],del-words,gzip,0.9485043026908893,3
SATERÉ-MAWÉ,[mav],del-words,gzip,0.9492048944485814,4
SATERÉ-MAWÉ,[mav],del-words,gzip,0.9500773294675944,5
SATERÉ-MAWÉ,[mav],del-words,gzip,0.9491960819736419,6
SATERÉ-MAWÉ,[mav],del-words,gzip,0.949879048781455,7
SATERÉ-MAWÉ,[mav],del-words,gzip,0.9502227353040965,8
SATERÉ-MAWÉ,[mav],del-words,gzip,0.9514344506082811,9
SIRIANO,sri,del-words,gzip,0.9482488202251073,0
SIRIANO,sri,del-words,gzip,0.9476477050528221,1
SIRIANO,sri,del-words,gzip,0.9466043902135686,2
SIRIANO,sri,del-words,gzip,0.9463141966821206,3
SIRIANO,sri,del-words,gzip,0.9460585499996546,4
SIRIANO,sri,del-words,gzip,0.9449392320926409,5
SIRIANO,sri,del-words,gzip,0.9463694716404917,6
SIRIANO,sri,del-words,gzip,0.9457752658380029,7
SIRIANO,sri,del-words,gzip,0.9466389370625505,8
SIRIANO,sri,del-words,gzip,0.9454919816763513,9
SPANISH,spa,del-words,gzip,0.9408640558814828,0
SPANISH,spa,del-words,gzip,0.9407774626747198,1
SPANISH,spa,del-words,gzip,0.9395002128749667,2
SPANISH,spa,del-words,gzip,0.9394785645732759,3
SPANISH,spa,del-words,gzip,0.9410011617921907,4
SPANISH,spa,del-words,gzip,0.9410733227978265,5
SPANISH,spa,del-words,gzip,0.9399836916127263,6
SPANISH,spa,del-words,gzip,0.9398105051992005,7
SPANISH,spa,del-words,gzip,0.9431948563635183,8
SPANISH,spa,del-words,gzip,0.9400197721155442,9
TENHARIM,[pah],del-words,gzip,0.9550231145710499,0
TENHARIM,[pah],del-words,gzip,0.9534577937324553,1
TENHARIM,[pah],del-words,gzip,0.9522785853673807,2
TENHARIM,[pah],del-words,gzip,0.953744769219531,3
TENHARIM,[pah],del-words,gzip,0.9540734865956358,4
TENHARIM,[pah],del-words,gzip,0.9527847057718597,5
TENHARIM,[pah],del-words,gzip,0.9512611268222944,6
TENHARIM,[pah],del-words,gzip,0.9527012219938014,7
TENHARIM,[pah],del-words,gzip,0.9513133041835808,8
TENHARIM,[pah],del-words,gzip,0.9523881578260824,9
TERÊNA,trn,del-words,gzip,0.9325927954449503,0
TERÊNA,trn,del-words,gzip,0.9327753625668938,1
TERÊNA,trn,del-words,gzip,0.9337053138442931,2
TERÊNA,trn,del-words,gzip,0.9309496913474594,3
TERÊNA,trn,del-words,gzip,0.9343385935485343,4
TERÊNA,trn,del-words,gzip,0.931982336630952,5
TERÊNA,trn,del-words,gzip,0.9326783737833613,6
TERÊNA,trn,del-words,gzip,0.93134335170415,7
TERÊNA,trn,del-words,gzip,0.9318568217346158,8
TERÊNA,trn,del-words,gzip,0.932450164880932,9
TICUNA,tic,del-words,gzip,0.959241418594284,0
TICUNA,tic,del-words,gzip,0.9595324186438159,1
TICUNA,tic,del-words,gzip,0.9594271633067512,2
TICUNA,tic,del-words,gzip,0.9566719500718213,3
TICUNA,tic,del-words,gzip,0.9572353756996385,4
TICUNA,tic,del-words,gzip,0.9593962058546733,5
TICUNA,tic,del-words,gzip,0.9586222695527268,6
TICUNA,tic,del-words,gzip,0.9609316954777354,7
TICUNA,tic,del-words,gzip,0.9582322056565457,8
TICUNA,tic,del-words,gzip,0.95741492892169,9
TUCANO,tuc,del-words,gzip,0.9402607485142154,0
TUCANO,tuc,del-words,gzip,0.9426902072067248,1
TUCANO,tuc,del-words,gzip,0.9411107244204101,2
TUCANO,tuc,del-words,gzip,0.9407961664078813,3
TUCANO,tuc,del-words,gzip,0.9427905980617872,4
TUCANO,tuc,del-words,gzip,0.9416193714193928,5
TUCANO,tuc,del-words,gzip,0.9429646088772287,6
TUCANO,tuc,del-words,gzip,0.9419138512609091,7
TUCANO,tuc,del-words,gzip,0.9415256732880013,8
TUCANO,tuc,del-words,gzip,0.9420945548000215,9
TUYÚCA,tuy,del-words,gzip,0.9313266459861421,0
TUYÚCA,tuy,del-words,gzip,0.9343489983474907,1
TUYÚCA,tuy,del-words,gzip,0.934218537094483,2
TUYÚCA,tuy,del-words,gzip,0.9340735801466964,3
TUYÚCA,tuy,del-words,gzip,0.9339141275041313,4
TUYÚCA,tuy,del-words,gzip,0.9343345026527121,5
TUYÚCA,tuy,del-words,gzip,0.9328197025483431,6
TUYÚCA,tuy,del-words,gzip,0.9345229466848346,7
TUYÚCA,tuy,del-words,gzip,0.9338996318093526,8
TUYÚCA,tuy,del-words,gzip,0.9318050039138376,9
WANANA,gno,del-words,gzip,0.9629178517224227,0
WANANA,gno,del-words,gzip,0.9611514278061908,1
WANANA,gno,del-words,gzip,0.9629369826673639,2
WANANA,gno,del-words,gzip,0.9634407642174806,3
WANANA,gno,del-words,gzip,0.9636894665017154,4
WANANA,gno,del-words,gzip,0.9617955029525425,5
WANANA,gno,del-words,gzip,0.9614383919803079,6
WANANA,gno,del-words,gzip,0.9624395780988942,7
WANANA,gno,del-words,gzip,0.961597816521484,8
WANANA,gno,del-words,gzip,0.962005943346895,9
WAPISHANA,wps,del-words,gzip,0.9359383323026811,0
WAPISHANA,wps,del-words,gzip,0.9361342582671573,1
WAPISHANA,wps,del-words,gzip,0.9350382974033687,2
WAPISHANA,wps,del-words,gzip,0.9352893275453538,3
WAPISHANA,wps,del-words,gzip,0.9340035634034789,4
WAPISHANA,wps,del-words,gzip,0.9339913180306991,5
WAPISHANA,wps,del-words,gzip,0.9357975105157139,6
WAPISHANA,wps,del-words,gzip,0.9354179039595413,7
WAPISHANA,wps,del-words,gzip,0.9343831699596515,8
WAPISHANA,wps,del-words,gzip,0.935693424847086,9
XAVANTE,xav,del-words,gzip,0.9918851867593133,0
XAVANTE,xav,del-words,gzip,0.9913909837604895,1
XAVANTE,xav,del-words,gzip,0.9925770709576666,2
XAVANTE,xav,del-words,gzip,0.9921273462287369,3
XAVANTE,xav,del-words,gzip,0.9929971435066668,4
XAVANTE,xav,del-words,gzip,0.9929081869668785,5
XAVANTE,xav,del-words,gzip,0.9924782303579018,6
XAVANTE,xav,del-words,gzip,0.9934221580856553,7
XAVANTE,xav,del-words,gzip,0.9903877516728772,8
XAVANTE,xav,del-words,gzip,0.9905953169323831,9
YAMINÁWA,yam,del-words,gzip,0.946883017821233,0
YAMINÁWA,yam,del-words,gzip,0.9468199784405318,1
YAMINÁWA,yam,del-words,gzip,0.9445505607352913,2
YAMINÁWA,yam,del-words,gzip,0.9458491719777344,3
YAMINÁWA,yam,del-words,gzip,0.9474314604333327,4
YAMINÁWA,yam,del-words,gzip,0.9456978774640518,5
YAMINÁWA,yam,del-words,gzip,0.9471351753440375,6
YAMINÁWA,yam,del-words,gzip,0.9457420050305426,7
YAMINÁWA,yam,del-words,gzip,0.9457357010924725,8
YAMINÁWA,yam,del-words,gzip,0.9459059074203655,9
YANOMAMI,[guu],del-words,gzip,0.9704351399479476,0
YANOMAMI,[guu],del-words,gzip,0.9697616547189626,1
YANOMAMI,[guu],del-words,gzip,0.9694876946258162,2
YANOMAMI,[guu],del-words,gzip,0.9700184923062873,3
YANOMAMI,[guu],del-words,gzip,0.9680322816309758,4
YANOMAMI,[guu],del-words,gzip,0.9683404867357654,5
YANOMAMI,[guu],del-words,gzip,0.9694363271083513,6
YANOMAMI,[guu],del-words,gzip,0.9680779416465002,7
YANOMAMI,[guu],del-words,gzip,0.9682320441988951,8
YANOMAMI,[guu],del-words,gzip,0.9675071914524451,9
ANCIENT_GREEK,[grc],del-words,bz2,0.9537061260082843,0
ANCIENT_GREEK,[grc],del-words,bz2,0.9510355352081971,1
ANCIENT_GREEK,[grc],del-words,bz2,0.952485284499673,2
ANCIENT_GREEK,[grc],del-words,bz2,0.9528776978417266,3
ANCIENT_GREEK,[grc],del-words,bz2,0.9534336167429692,4
ANCIENT_GREEK,[grc],del-words,bz2,0.9522454763461957,5
ANCIENT_GREEK,[grc],del-words,bz2,0.9537606278613473,6
ANCIENT_GREEK,[grc],del-words,bz2,0.9495857859167212,7
ANCIENT_GREEK,[grc],del-words,bz2,0.9523980815347722,8
ANCIENT_GREEK,[grc],del-words,bz2,0.9535317200784826,9
APALAÍ,apl,del-words,bz2,0.9670501364438975,0
APALAÍ,apl,del-words,bz2,0.9674139868371769,1
APALAÍ,apl,del-words,bz2,0.9662047193536305,2
APALAÍ,apl,del-words,bz2,0.9658301674781957,3
APALAÍ,apl,del-words,bz2,0.9669110171758789,4
APALAÍ,apl,del-words,bz2,0.966686286050618,5
APALAÍ,apl,del-words,bz2,0.9655198244956926,6
APALAÍ,apl,del-words,bz2,0.9666755845684627,7
APALAÍ,apl,del-words,bz2,0.9672320616405372,8
APALAÍ,apl,del-words,bz2,0.9652094815131895,9
APINAYÉ,api,del-words,bz2,1.0568932127662818,0
APINAYÉ,api,del-words,bz2,1.0563137589777216,1
APINAYÉ,api,del-words,bz2,1.0564891199926807,2
APINAYÉ,api,del-words,bz2,1.0552692172799218,3
APINAYÉ,api,del-words,bz2,1.0558562954604371,4
APINAYÉ,api,del-words,bz2,1.0555665685661568,5
APINAYÉ,api,del-words,bz2,1.0557343051891612,6
APINAYÉ,api,del-words,bz2,1.055032861129325,7
APINAYÉ,api,del-words,bz2,1.0566416078317755,8
APINAYÉ,api,del-words,bz2,1.0554598270787905,9
APURINÃ,apu,del-words,bz2,0.9480989804587936,0
APURINÃ,apu,del-words,bz2,0.9470050977060323,1
APURINÃ,apu,del-words,bz2,0.9481627017841971,2
APURINÃ,apu,del-words,bz2,0.9476104502973662,3
APURINÃ,apu,del-words,bz2,0.9479715378079864,4
APURINÃ,apu,del-words,bz2,0.9457412914188615,5
APURINÃ,apu,del-words,bz2,0.9463147833474936,6
APURINÃ,apu,del-words,bz2,0.9468776550552251,7
APURINÃ,apu,del-words,bz2,0.9468139337298216,8
APURINÃ,apu,del-words,bz2,0.9472706032285472,9
ASHENINKA,cax,del-words,bz2,0.9411384521375356,0
ASHENINKA,cax,del-words,bz2,0.9376248560483208,1
ASHENINKA,cax,del-words,bz2,0.9416790053820301,2
ASHENINKA,cax,del-words,bz2,0.9411972079249806,3
ASHENINKA,cax,del-words,bz2,0.940621401208019,4
ASHENINKA,cax,del-words,bz2,0.942536839878728,5
ASHENINKA,cax,del-words,bz2,0.9394227831441397,6
ASHENINKA,cax,del-words,bz2,0.9408564243577993,7
ASHENINKA,cax,del-words,bz2,0.9402336130108816,8
ASHENINKA,cax,del-words,bz2,0.9417495123269642,9
BAKAIRI,bki,del-words,bz2,0.9498839626955163,0
BAKAIRI,bki,del-words,bz2,0.9495043611046406,1
BAKAIRI,bki,del-words,bz2,0.9504274831551794,2
BAKAIRI,bki,del-words,bz2,0.9512902140435334,3
BAKAIRI,bki,del-words,bz2,0.9507639482016375,4
BAKAIRI,bki,del-words,bz2,0.9514196236767865,5
BAKAIRI,bki,del-words,bz2,0.9520925537697026,6
BAKAIRI,bki,del-words,bz2,0.9504878743173641,7
BAKAIRI,bki,del-words,bz2,0.9499788630932353,8
BAKAIRI,bki,del-words,bz2,0.9509968855414931,9
BORÔRO,brr,del-words,bz2,1.00650864677693,0
BORÔRO,brr,del-words,bz2,1.0026292551766562,1
BORÔRO,brr,del-words,bz2,1.0058240482592347,2
BORÔRO,brr,del-words,bz2,1.0048318764944588,3
BORÔRO,brr,del-words,bz2,1.0043357906120707,4
BORÔRO,brr,del-words,bz2,1.004494538094435,5
BORÔRO,brr,del-words,bz2,1.003869469882626,6
BORÔRO,brr,del-words,bz2,1.0064094296004524,7
BORÔRO,brr,del-words,bz2,1.004127434541468,8
BORÔRO,brr,del-words,bz2,1.00650864677693,9
CANELA,cnl,del-words,bz2,1.0255665839536807,0
CANELA,cnl,del-words,bz2,1.0259387923904053,1
CANELA,cnl,del-words,bz2,1.0241521918941274,2
CANELA,cnl,del-words,bz2,1.0249710504549214,3
CANELA,cnl,del-words,bz2,1.025955334987593,4
CANELA,cnl,del-words,bz2,1.0264681555004136,5
CANELA,cnl,del-words,bz2,1.024383788254756,6
CANELA,cnl,del-words,bz2,1.0241770057899091,7
CANELA,cnl,del-words,bz2,1.0269478908188585,8
CANELA,cnl,del-words,bz2,1.0263440860215054,9
CULINA,cul,del-words,bz2,0.9776322165305275,0
CULINA,cul,del-words,bz2,0.9736778346947251,1
CULINA,cul,del-words,bz2,0.9730288661221099,2
CULINA,cul,del-words,bz2,0.9740066454381836,3
CULINA,cul,del-words,bz2,0.9728817665789838,4
CULINA,cul,del-words,bz2,0.9736086113803128,5
CULINA,cul,del-words,bz2,0.9726740966357469,6
CULINA,cul,del-words,bz2,0.974335456181642,7
CULINA,cul,del-words,bz2,0.9737816696663436,8
CULINA,cul,del-words,bz2,0.9750882597258757,9
DESANO,des,del-words,bz2,0.9708447545477199,0
DESANO,des,del-words,bz2,0.969838026414154,1
DESANO,des,del-words,bz2,0.9663992025915774,2
DESANO,des,del-words,bz2,0.970366309494144,3
DESANO,des,del-words,bz2,0.9727485671567406,4
DESANO,des,del-words,bz2,0.9688512334911538,5
DESANO,des,del-words,bz2,0.9704759531522552,6
DESANO,des,del-words,bz2,0.9674956391726888,7
DESANO,des,del-words,bz2,0.9703463742835784,8
DESANO,des,del-words,bz2,0.9675853476202343,9
ENGLISH,eng,del-words,bz2,0.9763697835931111,0
ENGLISH,eng,del-words,bz2,0.9790306240769446,1
ENGLISH,eng,del-words,bz2,0.9770410965592159,2
ENGLISH,eng,del-words,bz2,0.9783959281817183,3
ENGLISH,eng,del-words,bz2,0.9750271576609015,4
ENGLISH,eng,del-words,bz2,0.9761500811678404,5
ENGLISH,eng,del-words,bz2,0.9771387420815584,6
ENGLISH,eng,del-words,bz2,0.975918173052277,7
ENGLISH,eng,del-words,bz2,0.9776513810738566,8
ENGLISH,eng,del-words,bz2,0.9794822346177788,9
FRENCH,fre,del-words,bz2,0.9721347643233057,0
FRENCH,fre,del-words,bz2,0.9736745340472962,1
FRENCH,fre,del-words,bz2,0.9727207960839289,2
FRENCH,fre,del-words,bz2,0.9728127226346149,3
FRENCH,fre,del-words,bz2,0.9705145588674648,4
FRENCH,fre,del-words,bz2,0.9716751315698756,5
FRENCH,fre,del-words,bz2,0.9725943970767357,6
FRENCH,fre,del-words,bz2,0.9747661618366925,7
FRENCH,fre,del-words,bz2,0.9728701767287937,8
FRENCH,fre,del-words,bz2,0.9722381816928274,9
GERMANY,ger,del-words,bz2,0.965054441260745,0
GERMANY,ger,del-words,bz2,0.9645272206303724,1
GERMANY,ger,del-words,bz2,0.9636905444126075,2
GERMANY,ger,del-words,bz2,0.9627392550143267,3
GERMANY,ger,del-words,bz2,0.9636446991404012,4
